variable,station_type,month,depth_bin_low,depth_bin_high,n,median,p01,p99,mean,std,min,max
conductivity,deep_cast,10,190,200,544,4.1697098180052485,4.1594773490885055,4.2307756829776775,4.179214406509094,0.019165081632702988,4.15815677066356,4.232513994710094
conductivity,deep_cast,10,200,210,526,4.131342406095433,4.094279001288706,4.157471218335395,4.12785561043861,0.021373222100934758,4.093864546671016,4.158802122611137
conductivity,deep_cast,10,210,220,476,4.053512476935632,4.029508129118222,4.093710926882807,4.059000403411895,0.019369686670636398,4.028774951135896,4.094888509548456
conductivity,deep_cast,10,220,230,566,4.007413936603019,3.9816516326065914,4.0287056357124404,4.006270066086242,0.015873901479908727,3.979613652848926,4.029338574513014
conductivity,deep_cast,10,230,240,478,3.9621897897574057,3.947051378104099,3.978619867215531,3.9619745914184596,0.00954199405673626,3.946139088887571,3.979989122018896
conductivity,deep_cast,10,240,250,548,3.9337539985858183,3.926207764954563,3.9467404277675966,3.93522800035551,0.006604222833122339,3.925238504112408,3.9470809798828093
conductivity,deep_cast,10,250,260,542,3.9191644452604235,3.899230797669359,3.9255466694003736,3.91455002557674,0.008890163817979373,3.898257471002998,3.9260055403988834
conductivity,deep_cast,10,260,270,530,3.8836766832673093,3.875080851855918,3.897923768335306,3.883467454695077,0.006338246572442744,3.8746102505035105,3.8985342656206203
conductivity,deep_cast,10,270,280,512,3.871182170673764,3.8653715967679836,3.874834551501268,3.8703237474506955,0.0026695468936925844,3.8653381631736914,3.875483750573243
conductivity,deep_cast,10,280,290,462,3.8579380613979524,3.8527756331077025,3.8661465114023486,3.8582188744319175,0.004331240746178003,3.852718672765377,3.8662779857237455
conductivity,deep_cast,10,290,300,470,3.8517202040080463,3.848511895549769,3.853661951076698,3.8515868080065827,0.0011352087116839745,3.848480285210306,3.8537383676769608
conductivity,deep_cast,10,300,310,584,3.848305742532396,3.8395640341395088,3.8495449043254006,3.8470843420467697,0.002593264742316798,3.8386654752960423,3.8496638489829635
conductivity,deep_cast,10,310,320,574,3.833194192291878,3.814157135811677,3.839401699596725,3.8300702380629827,0.007694171675909407,3.813840307661752,3.839750773721818
conductivity,deep_cast,10,320,330,624,3.8113656732828387,3.803201867035574,3.8167622161355905,3.810974293001448,0.002528589150918851,3.8029494967744775,3.8172050348842657
conductivity,deep_cast,10,330,340,632,3.8006358015916977,3.7987066045797575,3.8038918285975707,3.8008721175383355,0.0011348282865574068,3.798508042785496,3.803929381265169
conductivity,deep_cast,10,340,350,1568,3.7982461693233303,3.797085986909505,3.7999393600626385,3.7983002608761782,0.0007233712205947403,3.797045701787898,3.8000779059418957
conductivity,deep_cast,11,0,10,125218,5.599551215006426,4.799469771412394,5.885632550137338,5.508168784260135,0.27327712285093786,0.8007117393442147,6.128202279937544
conductivity,deep_cast,11,10,20,88518,5.603286793603242,4.932222095482692,5.791842432533963,5.518610545298688,0.23622447942839384,4.8363401848827365,5.8951630560270125
conductivity,deep_cast,11,20,30,63118,5.675118205412593,5.15462817486455,5.799685549495034,5.610028741883134,0.1639016521119264,5.153460258277175,5.894991110941265
conductivity,deep_cast,11,30,40,19594,5.713896756111561,5.487299542434207,5.893742537878529,5.673693402136473,0.11513951212986065,5.383473598578215,5.894772923876218
conductivity,deep_cast,11,40,50,4254,5.752376089573432,5.694336831448539,5.893065775483375,5.751812448664822,0.058678045498315255,5.69424537422009,5.893153586081204
conductivity,deep_cast,11,50,60,4590,5.707525298111662,5.626732937067295,5.8934239603535605,5.740695187549914,0.06373817595697662,5.623742574727285,5.893482288601632
conductivity,deep_cast,11,60,70,4926,5.67602373467944,5.53140226451471,5.900963167027485,5.693477220223644,0.09384089706577442,5.526618617073672,5.9173522540938155
conductivity,deep_cast,11,70,80,4240,5.655734530344879,5.3806098583514474,5.899238153607647,5.661771900503379,0.1307881938669872,5.370525953866097,5.901223530469911
conductivity,deep_cast,11,80,90,2976,5.662898254742188,5.275347612940287,5.846192214030833,5.589303223171526,0.21688273205862854,5.274991867488343,5.852821999451249
conductivity,deep_cast,11,90,100,3094,5.52236161358228,5.233218430664881,5.772665757867867,5.511463820279116,0.22913185889460275,5.23185239411282,5.772774895535852
conductivity,deep_cast,11,100,110,3470,5.383075976523301,5.171786192609969,5.7722576710706655,5.451921173979613,0.23716665198670028,5.17078686447042,5.77234824767239
conductivity,deep_cast,11,110,120,6730,5.169960391606244,4.2814948415355625,5.7649067316983,5.171368496914882,0.551167318685708,4.267929952441756,5.7681871148994865
conductivity,deep_cast,11,120,130,2018,5.137470677749079,5.135499546739999,5.139911436435538,5.137551533770444,0.0009366608779777725,5.1354015155348085,5.140152045068953
conductivity,deep_cast,12,0,10,251047,5.2392065428580485,4.514774770040208,5.641928430864351,5.210674468095198,0.27758062363378294,0.5324607709291973,6.30820240057588
conductivity,deep_cast,12,10,20,242758,5.238560110546074,4.676657954022891,5.6366882091933705,5.2260258556417725,0.24306116564767039,4.638771236474934,5.658150828551738
conductivity,deep_cast,12,20,30,180378,5.37038323630814,4.880691114174097,5.636757804969337,5.332613812701296,0.19879806689166465,4.839089046054379,5.642275328609878
conductivity,deep_cast,12,30,40,104872,5.391269427525858,5.0162132073041485,5.637989540801133,5.364131769364429,0.1778796583187768,5.015688121719993,5.638663556451779
conductivity,deep_cast,12,40,50,27378,5.235940434099195,5.1523317333700405,5.6435481367494145,5.314883672703966,0.1576235534863329,5.151875768808019,5.647693033773065
conductivity,deep_cast,12,50,60,11296,5.502337976587853,5.425005389394289,5.642315490085127,5.503568754312819,0.05230982852631978,5.410557140121102,5.642640107292932
conductivity,deep_cast,12,60,70,8518,5.496936420032883,5.346505391639654,5.609268017962929,5.477143288554378,0.07945549130467595,5.346294679399875,5.612424449488386
conductivity,deep_cast,12,70,80,10076,5.443987575681849,5.3068016806061475,5.57298955037355,5.433317760077941,0.08314830738245967,5.28052339216287,5.587686877264601
conductivity,deep_cast,12,80,90,6484,5.442829974150775,4.857946779534034,5.551750488557799,5.370730889312812,0.17379513323724743,4.812683959020484,5.55537908669152
conductivity,deep_cast,12,90,100,6628,5.370348205654138,4.581678344308114,5.537793624157604,5.2446395395648375,0.2663458332792811,4.531027363005089,5.544148447903103
conductivity,deep_cast,12,100,110,7728,5.1978464055073985,4.421826522676206,5.4192650169461,5.096125937027597,0.2894565635964534,4.4191311849765516,5.433769446062795
conductivity,deep_cast,12,110,120,12898,4.796271537588626,4.381415210874327,5.310064081846835,4.897894536942583,0.28387795260169396,4.375820629328764,5.317918026888025
conductivity,deep_cast,12,120,130,10460,4.562574180538198,4.247022905511472,5.17266539644219,4.582446869847794,0.21773918565477784,4.2427522662385755,5.204071959106003
conductivity,deep_cast,12,130,140,5616,4.135656384346795,4.123728555357367,4.880443663226806,4.221681044624497,0.18887508305600048,4.122075554007747,4.912990991251483
conductivity,deep_cast,12,140,150,3644,4.1850091396945155,4.171853880461761,4.469862433144834,4.2111990787834985,0.06591763324204743,4.166978266744479,4.540543773623673
conductivity,deep_cast,12,150,160,454,4.178789547166275,4.163321028867865,4.185139850940733,4.1780289030766875,0.004944368509183759,4.162535671423108,4.1857265877249725
conductivity,shallow_cast,1,0,10,253284,4.605610010856806,3.9010857538296686,5.370746544871883,4.641679364900018,0.3730584606549905,0.5003390300835564,9.587432577803146
conductivity,shallow_cast,1,10,20,1414,5.326884353881873,4.578103056028553,5.3339038305167055,5.241318278843073,0.17627615498751661,4.577962541651118,5.33412800020195
conductivity,shallow_cast,2,0,10,132685,4.82873578216215,4.0831324612979785,5.583589399920936,4.890459620992866,0.4107809889557461,3.740246,5.6503805256163755
conductivity,shallow_cast,2,10,20,2956,5.495511856925141,5.084326691308232,5.5170126357061955,5.43501017476809,0.14163616745844296,5.08422274983588,5.518277202742574
conductivity,shallow_cast,3,0,10,151186,5.171135178434858,4.327618180138458,5.579739335456621,5.101775245347314,0.3693931702425803,0.501023485999714,5.636668761153391
conductivity,shallow_cast,3,10,20,342,5.292217503244354,4.807402997064247,5.297280588401674,5.232880514310842,0.15488755908173374,4.80738184224047,5.297846014561459
conductivity,shallow_cast,4,0,10,102364,5.48631061266925,4.723224271487098,5.909446742839715,5.3816078214595455,0.33937759121497907,4.55115,5.949981681484072
conductivity,shallow_cast,4,10,20,2116,5.504053460211398,5.502212197688935,5.576421777033736,5.520076249871771,0.028091659757631466,5.501972285528211,5.5773569943310894
conductivity,shallow_cast,5,0,10,214318,5.721304947949349,5.214892525725986,6.304625112326398,5.710121290023602,0.38314948713617814,0.5001961944869349,6.397852287521564
conductivity,shallow_cast,5,10,20,3488,5.754459445084957,5.329882872539876,5.819992012259166,5.613951335256099,0.18952505776029677,5.328786479887567,5.820361460526048
conductivity,shallow_cast,6,0,10,128122,5.845200667596398,4.999983518598745,6.154469692644268,5.791188448397095,0.3639389979218908,0.501210429562096,6.450390043816597
conductivity,shallow_cast,6,10,20,638,5.7120490000465844,5.7115496585380665,5.875505417044362,5.790257743455572,0.08169451608382218,5.711466014748488,5.875524597359337
conductivity,shallow_cast,7,0,10,117678,6.1429893228917445,5.4358047112144545,6.655016359566245,6.143335501576263,0.23108938978531848,5.296667347300893,6.69679057442027
conductivity,shallow_cast,7,10,20,1168,6.092303174107093,6.002497890025152,6.227245938175768,6.132006847126005,0.08034144810037762,5.999829033657318,6.228022701819755
conductivity,shallow_cast,8,0,10,276294,6.016180180176849,4.687160948865567,6.656891954595254,5.960541647364315,0.40807850451423283,0.50214888712401,9.13678507020575
conductivity,shallow_cast,8,10,20,2462,6.067887814072574,6.026685437168175,6.13747638471686,6.072731440357728,0.03898709573733439,6.025948022648351,6.139470272643729
conductivity,shallow_cast,9,0,10,71078,5.939735170102851,4.884068138431598,6.590295859762332,5.874987435095103,0.32943890885677046,3.123323106562788,6.60148794743526
conductivity,shallow_cast,9,10,20,712,5.673723957906678,5.672208142883617,5.675301440016695,5.673718253440429,0.0008045530815603625,5.671976311370576,5.6754110335323364
conductivity,shallow_cast,10,0,10,249520,5.580572062033877,4.653425281904701,6.081552682863331,5.514328687580328,0.3738713408247166,0.5001519413390694,6.260099771529228
conductivity,shallow_cast,10,10,20,2572,5.399989387209112,5.107311214824399,5.762486387052978,5.491916183358089,0.24806116291568006,5.105099719819476,5.762547238089498
conductivity,shallow_cast,11,0,10,87069,5.222324901880672,4.4018715888191045,5.801190673367916,5.198428425166645,0.39038818739270076,0.5484344966425426,6.036597
conductivity,shallow_cast,11,10,20,1538,5.288473488208057,5.247396942537951,5.552214766742157,5.290053408537853,0.05794544201143063,5.24734377646656,5.55224971331754
conductivity,shallow_cast,12,0,10,192520,4.9461834175553125,4.22296719128042,5.6608541233194245,4.959807854457497,0.33543473294929405,0.8087216156239385,5.775797922487021
conductivity,shallow_cast,12,10,20,4478,4.665788592181849,4.663683005443451,5.675186454210338,4.758604772155848,0.25863646529021517,4.663349972016761,5.67570185280903
conductivity,shallow_stable,1,0,10,9183,4.177192505337143,4.022879330485063,4.627282325201805,4.220746961800903,0.1878578815811281,4.017645728249312,4.783731
conductivity,shallow_stable,2,0,10,586,4.054134042090404,4.0234476892905295,4.665370437215618,4.133585141921564,0.21401255806694652,4.0232999567008845,4.666049336138283
conductivity,shallow_stable,3,0,10,3530,5.285946346615537,4.568944154193508,5.663916008912585,5.196411131019847,0.466791633322968,0.5078717160747258,5.6641905982127785
conductivity,shallow_stable,4,0,10,650,5.717040642623109,4.787603015501102,5.74202111437612,5.610566617096556,0.29363108823915923,4.787363878945339,5.74225909207272
conductivity,shallow_stable,5,0,10,6068,5.806163096225646,5.352171609466248,6.041059861950411,5.80116850513519,0.16979515761018557,3.9589600610808415,6.042275682542554
conductivity,shallow_stable,6,0,10,1544,5.579281944227731,5.220634208301525,6.118608554322441,5.649049423677752,0.35661613679545634,5.218111728464386,6.11884745417548
conductivity,shallow_stable,7,0,10,2460,6.199587749905486,5.610990643427033,6.200850697958569,6.070820819265746,0.23943733245211735,5.609378619737751,6.205743
conductivity,shallow_stable,8,0,10,1426,5.66862088160704,0.6817744600179145,5.965609952365933,5.463777554094948,1.0412138339695076,0.5050074655851702,5.969464396515461
conductivity,shallow_stable,9,0,10,1358,5.852307182807882,4.861441247578383,6.021361594756547,5.8497125074323995,0.20947059524009815,3.332985737922483,6.021439435155993
conductivity,shallow_stable,10,0,10,2846,5.481042303727616,0.6928171788007358,5.897754868278393,5.241528610981011,0.8608641165759089,0.5005983353822311,5.9014574506232975
conductivity,shallow_stable,11,0,10,1917,4.852274510637539,0.5548401686137172,5.113694806859358,4.591343919532162,1.036296544170262,0.5055603373521991,9.122559170302695
conductivity,shallow_stable,12,0,10,2008,4.633101338493731,3.7986285686956203,4.718123596396485,4.373359739039202,0.35047183882387256,3.796599409548207,4.721768689098182
oxygen_dissolved_oxygen,deep_cast,1,0,10,529425,4.973304946526305,3.369188839218187,5.6376718557741565,4.907480364800641,0.4810343855998546,1.9719553811721529,13.070773853957233
oxygen_dissolved_oxygen,deep_cast,1,10,20,393521,4.923333945450492,3.474193488385387,5.513485656647996,4.863461390060255,0.4140407232035347,1.1643142679030594,9.357855190313682
oxygen_dissolved_oxygen,deep_cast,1,20,30,285960,4.825850346055716,3.4899630601055356,5.294740488336899,4.779674271165724,0.3900602319560202,0.4199030755395005,10.926148684484248
oxygen_dissolved_oxygen,deep_cast,1,30,40,154839,4.766046220009125,3.4523774709117983,5.17854956137873,4.715878996798071,0.3985526784319044,0.4771084987979748,14.511302840451268
oxygen_dissolved_oxygen,deep_cast,1,40,50,57894,4.780741503314203,3.3350622843363578,5.108710115182616,4.627012239254221,0.4690877291228224,3.0043981434131024,7.223374674936592
oxygen_dissolved_oxygen,deep_cast,1,50,60,41646,4.788804608880069,3.290332823725533,5.070205623940977,4.56920360687928,0.5362640270184822,2.8025432726019903,7.305582783911108
oxygen_dissolved_oxygen,deep_cast,1,60,70,33791,4.795920548368626,2.94468883719132,5.309262305227718,4.57183471507352,0.5603089240700786,2.784232780979699,7.16464314489853
oxygen_dissolved_oxygen,deep_cast,1,70,80,35101,4.770628919038767,3.015999191455584,5.622843356401796,4.559411827560741,0.6043130174205099,3.010699756492089,7.061873258350721
oxygen_dissolved_oxygen,deep_cast,1,80,90,26740,4.850726140396753,2.8965863849156985,5.900162719573641,4.551672335461936,0.7246247254290799,2.729295456770026,7.343926244212447
oxygen_dissolved_oxygen,deep_cast,1,90,100,25476,4.939580604509262,2.430321923046833,6.035932873402263,4.549655246195288,0.8850097774889749,2.317563299035874,6.111994699807173
oxygen_dissolved_oxygen,deep_cast,1,100,110,25866,4.987335786579974,2.189993019677114,6.134706375406949,4.55772386393848,1.0834797016840823,2.1532733653218714,7.554167333293307
oxygen_dissolved_oxygen,deep_cast,1,110,120,37295,5.046262642585335,2.1060048572534287,6.255915124523484,4.574419444701734,1.2459800432538952,2.060719854848363,6.271698132549519
oxygen_dissolved_oxygen,deep_cast,1,120,130,38132,5.337138338696196,2.0270985376074018,6.280598613623763,4.6396539603888005,1.4362984820270093,1.9963786699492112,7.026844027588618
oxygen_dissolved_oxygen,deep_cast,1,130,140,23985,5.59124024194133,1.9643441391761645,6.287752277954915,4.675665162455366,1.612928031575666,1.962398080005007,6.288714444829079
oxygen_dissolved_oxygen,deep_cast,1,140,150,15572,5.356280051016629,2.170709782890072,5.9627194748501315,4.671743983761211,1.5233939836265307,1.9617629492401332,7.095601985202023
oxygen_dissolved_oxygen,deep_cast,1,150,160,3291,5.348395997766275,2.1778772647893816,5.790911794564923,4.447615765501868,1.486060189699602,2.1691287061241993,6.635686255025424
oxygen_dissolved_oxygen,deep_cast,1,160,170,3399,5.490787044975907,2.1602740410727854,5.863732999359584,4.499081991409667,1.5303491451992937,2.152931561974821,5.868313100632321
oxygen_dissolved_oxygen,deep_cast,1,170,180,4533,5.600065281240386,2.126012547761991,5.953696091204053,4.525267037706411,1.6023436869582945,2.121023187981587,5.956707027699041
oxygen_dissolved_oxygen,deep_cast,1,180,190,6283,5.728072055158444,2.095005078243589,6.020959975960423,4.583133316259855,1.6668172117626394,2.0932341342149194,6.024626653770417
oxygen_dissolved_oxygen,deep_cast,1,190,200,2569,5.596348480067735,2.056220590478642,6.111757611700059,4.659149908798359,1.6592966677730447,2.0535373916940856,7.730073115040178
oxygen_dissolved_oxygen,deep_cast,1,200,210,2616,5.666385077988658,2.0289744608470675,6.183668844347942,4.692121571734271,1.7227098581970501,2.0252554585033242,6.188248123734143
oxygen_dissolved_oxygen,deep_cast,1,210,220,2586,5.730651097031004,2.0189678895295535,6.2533422903406315,4.743456015852017,1.740620743892768,2.016847093489831,6.2582555671575495
oxygen_dissolved_oxygen,deep_cast,1,220,230,2829,5.800790663468806,1.9980559350332268,6.286923464883065,4.791182899358314,1.7753849393139736,1.9934548093658069,6.289380815697465
oxygen_dissolved_oxygen,deep_cast,1,230,240,3483,6.031431063000163,1.9810730462665347,6.330034375741287,4.881936734064747,1.7904563300424476,1.9758682560196206,6.330811687236271
oxygen_dissolved_oxygen,deep_cast,1,240,250,3360,5.857566693234871,1.9629001430864073,6.367320019354121,4.86578363544397,1.8103685905139624,1.9604952622841163,8.619185756583846
oxygen_dissolved_oxygen,deep_cast,1,250,260,3394,6.055361441285723,1.9549213443676856,6.389367240443908,4.877054977754577,1.8479964643863478,1.9537230987284648,6.389704991051659
oxygen_dissolved_oxygen,deep_cast,1,260,270,3411,5.953015233503871,1.949731543423815,6.399767979855049,4.872065267403419,1.862890849780526,1.9475786980186793,6.402111807564266
oxygen_dissolved_oxygen,deep_cast,1,270,280,3309,5.997888009033256,1.9475480290064056,6.41292409508524,4.889525023917764,1.8679688151218274,1.94508122820181,6.413278875836307
oxygen_dissolved_oxygen,deep_cast,1,280,290,4258,6.14462164674352,1.9466935190997587,6.422922086463338,5.006224913644512,1.8503496177471008,1.942793728160653,6.423032629896525
oxygen_dissolved_oxygen,deep_cast,1,290,300,1983,6.039685085592074,1.9385085670068265,6.173410512528241,4.723955632603902,1.9601804965259262,1.9367102807274748,6.173662054894328
oxygen_dissolved_oxygen,deep_cast,1,300,310,5847,6.172017507416676,1.932581281947603,6.179734247989839,4.754929216233181,1.990448461925463,1.9295353827866482,6.180381343347856
oxygen_dissolved_oxygen,deep_cast,1,310,320,1981,6.102981314312899,1.9313985248473187,6.181242937248848,4.801409752437358,1.9573931285161499,1.9304932943994253,6.181849614981303
oxygen_dissolved_oxygen,deep_cast,1,320,330,735,6.117046655253333,1.9265265505617941,6.149970560919176,4.728107657335566,1.973804481061372,1.9257432116958857,6.150643921190726
oxygen_dissolved_oxygen,deep_cast,1,330,340,937,6.15624608641726,1.917541626306105,6.184035736732515,4.754692783618093,1.9969022675442214,1.91587686181466,6.1844685509875355
oxygen_dissolved_oxygen,deep_cast,1,340,350,744,6.184545588679452,1.9143506832695836,6.204528757148597,4.764488150609012,2.0129101255900426,1.9122036403319258,6.204769469781592
oxygen_dissolved_oxygen,deep_cast,1,350,360,936,6.211605418672987,1.9118503308766157,6.251519739323837,4.78907865885626,2.0293003248740225,1.9111563028439573,6.252049203528044
oxygen_dissolved_oxygen,deep_cast,1,360,370,846,6.245569637264867,1.9238576021080496,6.288560271930266,4.819057045465003,2.0404490966067126,1.9231566777229303,6.288764333191589
oxygen_dissolved_oxygen,deep_cast,1,370,380,756,6.28452046117437,1.92402061620473,6.3015016127779075,4.837225512240189,2.055711853937228,1.920931525961189,6.301566828319037
oxygen_dissolved_oxygen,deep_cast,1,380,390,819,6.299517452478759,1.9124720810250235,6.316078560099712,4.842705030696206,2.067272783382791,1.9109103655852737,6.316898607466251
oxygen_dissolved_oxygen,deep_cast,1,390,400,888,6.319806992606489,1.8932868443819793,6.331429790494396,4.844228351336141,2.083858307082592,0.7423345364828016,6.331486366252731
oxygen_dissolved_oxygen,deep_cast,1,400,410,765,6.330523197325782,1.886561818980539,6.33567788454324,4.851287768614051,2.0936354642072077,1.8852619530608337,6.350485779326807
oxygen_dissolved_oxygen,deep_cast,1,410,420,888,6.338581972605752,1.8826362070181306,6.3649655595117505,4.8604726023900335,2.0997442114647287,1.8821074660713029,6.365323506530574
oxygen_dissolved_oxygen,deep_cast,1,420,430,954,6.366578911506024,1.900230543282,6.385686205487481,4.881260482832653,2.105630330812132,1.8982601373550334,6.385872070023996
oxygen_dissolved_oxygen,deep_cast,1,430,440,844,6.379671115068045,1.8980235540380241,6.41515995227706,4.892853253559689,2.1139913884404904,1.8969208806282274,6.415451490459821
oxygen_dissolved_oxygen,deep_cast,1,440,450,774,6.415480964023592,1.896531286447285,6.429500872909674,4.910274263333205,2.1263170590200153,1.895824242946319,6.429594795465983
oxygen_dissolved_oxygen,deep_cast,1,450,460,927,6.439116526577086,1.903995477122864,6.460213026005106,4.9347652342951,2.139855287305325,1.902753070985028,6.460722551959789
oxygen_dissolved_oxygen,deep_cast,1,460,470,879,6.459043388086222,1.9087717284687098,6.4721390526456455,4.9456076985684785,2.1452834453884915,1.9072424423385759,6.472403221563912
oxygen_dissolved_oxygen,deep_cast,1,470,480,801,6.473902117589432,1.9029988955151822,6.490336496459074,4.955538530030602,2.153156857174968,1.902311535891936,6.490520710034928
oxygen_dissolved_oxygen,deep_cast,1,480,490,945,6.493131141065977,1.898870820658795,6.522645817534422,4.969241837843845,2.1677575094017687,1.8983470574529433,6.522916979181479
oxygen_dissolved_oxygen,deep_cast,1,490,500,858,6.524278661780123,1.9001747649372884,6.563289004103789,4.998640619136962,2.1835406456546633,1.8997698450189915,6.56388184418604
oxygen_dissolved_oxygen,deep_cast,1,500,510,768,6.562981605034701,1.9220905540917272,6.571916242561735,5.019653158643169,2.185860825674832,1.9209440949670622,6.573190849117242
oxygen_dissolved_oxygen,deep_cast,1,510,520,860,6.574326990254551,1.9327952731765594,6.584499092428241,5.031286869394775,2.183887060168653,1.9325289207937628,6.58465179557381
oxygen_dissolved_oxygen,deep_cast,1,520,530,834,6.584726995127367,1.9476906478450504,6.608432195059673,5.045030703900998,2.186523360825978,1.9458245349232104,6.608962824529353
oxygen_dissolved_oxygen,deep_cast,1,530,540,717,6.60996130613667,1.957968726686443,6.61580298416559,5.061817035926069,2.191120537990015,1.9539338499112935,6.615906965980523
oxygen_dissolved_oxygen,deep_cast,1,540,550,1164,6.616181596135496,1.9648570627301776,6.622986449880304,5.067859020742664,2.191507061818137,1.963488165151223,6.623214956318412
oxygen_dissolved_oxygen,deep_cast,1,550,560,978,6.623327559891898,1.969284117103703,6.624640762749998,5.072924651305,2.1930179991347436,1.9679989209865172,6.625151742396735
oxygen_dissolved_oxygen,deep_cast,1,560,570,1675,6.628988059868104,1.9701323421758503,6.632564369747073,5.153242403060248,2.166527827952059,1.9688345334990631,6.6326579870805755
oxygen_dissolved_oxygen,deep_cast,2,0,10,214176,4.974490107598701,3.1165019368428473,5.567031542599214,4.82859968371337,0.6154469856646981,0.3890848881432287,14.88605084061961
oxygen_dissolved_oxygen,deep_cast,2,10,20,200209,5.071950594635302,3.167973284185649,5.549914439220238,4.935539788543674,0.5700044872078841,0.398175725033314,14.533083337002001
oxygen_dissolved_oxygen,deep_cast,2,20,30,155598,4.942042395294183,2.8646391642575546,5.4539961107292445,4.803540343909227,0.5823261632643684,2.6987545952351817,5.454682056713128
oxygen_dissolved_oxygen,deep_cast,2,30,40,70103,4.918199896541518,3.1703928530636265,5.335437053580516,4.756962475064012,0.573976501936014,3.121917400989287,5.3361428100775266
oxygen_dissolved_oxygen,deep_cast,2,40,50,38418,4.862030220530411,3.0663314674753215,5.256202122241814,4.55438515983636,0.7075028199239922,2.83240295200073,5.484465318507067
oxygen_dissolved_oxygen,deep_cast,2,50,60,29949,4.885011324087335,2.7082793398904403,5.619374317681784,4.548990271640112,0.743346037658036,2.023340952835393,5.825596612466315
oxygen_dissolved_oxygen,deep_cast,2,60,70,29979,4.910895869705122,1.9693174906613915,5.933697220973861,4.562842438023098,0.873135094921614,1.8744713915932008,6.084207284674752
oxygen_dissolved_oxygen,deep_cast,2,70,80,23028,4.9275087456212585,1.8651496379724677,6.098865017735307,4.554759451799191,0.9986574294384425,1.836958066362162,6.132977268839667
oxygen_dissolved_oxygen,deep_cast,2,80,90,23865,4.9751508096755686,1.8317149461736388,6.156197863917334,4.546312489647706,1.1078667828322313,1.8168904409361928,6.176001391171255
oxygen_dissolved_oxygen,deep_cast,2,90,100,23346,5.066940570673314,1.813076853001644,6.192363442410452,4.5072733667488185,1.2664959945149608,1.802553377450667,6.204877934186039
oxygen_dissolved_oxygen,deep_cast,2,100,110,23028,5.203388839180177,1.7986375765573546,6.213044839254354,4.544721035361713,1.4317063875593015,1.7873521944374011,6.248431513820622
oxygen_dissolved_oxygen,deep_cast,2,110,120,29017,5.3517054906664185,1.7882800333245332,6.306563846413557,4.676990910772083,1.5492422600110838,1.7771544880385588,14.946079239030034
oxygen_dissolved_oxygen,deep_cast,2,120,130,25798,5.8278093838537455,1.7759453363457074,6.308017303295287,4.7835078363536025,1.7256531997967064,1.7685776626190188,6.308173923503544
oxygen_dissolved_oxygen,deep_cast,2,130,140,14504,5.955095341631658,1.7623745630687386,6.26710206824068,4.803361930532708,1.7457701172211026,1.7544099504587587,6.267903381942961
oxygen_dissolved_oxygen,deep_cast,2,140,150,4122,5.555223816529859,1.7569072736394893,6.267811331878973,4.622481619018575,1.7228323817594808,1.7547256631300752,6.268044659575926
oxygen_dissolved_oxygen,deep_cast,2,150,160,4263,5.671541511552293,1.7548086171846988,6.2779153056609225,4.660641567303962,1.7600987722319241,1.7533928917899895,6.280620653878204
oxygen_dissolved_oxygen,deep_cast,2,160,170,4806,5.766759814884603,1.7466828543920807,6.295099082113832,4.701019825604368,1.8478503002646514,1.7437647921667918,6.295414354608546
oxygen_dissolved_oxygen,deep_cast,2,170,180,4543,5.859806648838601,1.7442127183394247,6.296220550501148,4.76208424289863,1.8712038972845249,1.7417101536107262,6.296509425117179
oxygen_dissolved_oxygen,deep_cast,2,180,190,3090,5.876190737744873,1.7814350571986783,6.197176649719184,4.747145128142897,1.7919959185159755,1.7794818229130076,6.200842731187429
oxygen_dissolved_oxygen,deep_cast,2,190,200,2934,5.935501430676058,1.765132236662593,6.241908576596215,4.786453664532716,1.8250794162325543,1.7615971889414546,6.242413966419092
oxygen_dissolved_oxygen,deep_cast,2,200,210,2940,5.99387049066122,1.7386476702682112,6.253593446766605,4.815959670213955,1.856959991189252,1.7315373048543106,6.255441713452072
oxygen_dissolved_oxygen,deep_cast,2,210,220,3045,6.020825879468832,1.7287986699691884,6.282575653139013,4.823068623599363,1.8735908928621714,1.7258659969342576,6.295042622469158
oxygen_dissolved_oxygen,deep_cast,2,220,230,2913,6.064565482787049,1.731933617004067,6.348371553449542,4.854533491283829,1.903833663927972,1.72956935504838,6.354226192485055
oxygen_dissolved_oxygen,deep_cast,2,230,240,2970,6.1078778597953605,1.7363991520933084,6.40234266580838,4.873888393193857,1.9350925500475578,1.732294761819454,6.411675589672312
oxygen_dissolved_oxygen,deep_cast,2,240,250,2955,6.139308281628585,1.7509752980431448,6.456717551085201,4.892564486511951,1.947337472348541,1.7486170082994845,6.461874553280505
oxygen_dissolved_oxygen,deep_cast,2,250,260,2847,6.161426706368922,1.7592032236243516,6.480917309529419,4.915516531920293,1.9621656686516455,1.7566915956096787,6.485789959111674
oxygen_dissolved_oxygen,deep_cast,2,260,270,2883,6.212568808007764,1.7656881311452934,6.494130805487049,4.921874702561102,1.980027900701938,1.7633430506675705,6.495414240255123
oxygen_dissolved_oxygen,deep_cast,2,270,280,2952,6.2156933456225625,1.766671336626724,6.501077699039665,4.933280902781483,1.9905048759195703,1.7657832920758498,6.502216491120121
oxygen_dissolved_oxygen,deep_cast,2,280,290,2835,6.234524226670388,1.7674622044861277,6.506851434316898,4.944657325924931,2.000501887010976,1.7661675209843066,6.507009733709756
